"","dmd","name","bnf_code","type"
"900",39847011000001104,"Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free (Medihealth (Northern) Ltd) 35 ml","0501013K0AAAKAK","AMPP"
"901",38850611000001104,"Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free (Medihealth (Northern) Ltd) 70 ml","0501013K0AAAKAK","AMPP"
"902",19728211000001108,"Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free (Medreich Plc) 70 ml","0501013K0AAAKAK","AMPP"
"903",23651511000001104,"Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free (Phoenix Healthcare Distribution Ltd) 70 ml","0501013K0AAAKAK","AMPP"
"904",22036911000001108,"Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free (Sandoz Ltd) 35 ml","0501013K0AAAKAK","AMPP"
"905",22037011000001104,"Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free (Sandoz Ltd) 70 ml","0501013K0AAAKAK","AMPP"
"906",15078011000001108,"Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free (Sigma Pharmaceuticals Plc) 35 ml","0501013K0AAAKAK","AMPP"
"907",15078311000001108,"Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free (Sigma Pharmaceuticals Plc) 70 ml","0501013K0AAAKAK","AMPP"
"908",34752311000001104,"Co-amoxiclav 500mg/100mg powder for solution for injection vials (Bowmed Ibisqus Ltd) 10 vial","0501013K0AAAEAE","AMPP"
"909",36626211000001104,"Co-amoxiclav 500mg/100mg powder for solution for injection vials (Sandoz Ltd) 10 vial","0501013K0AAAEAE","AMPP"
"910",5489111000001100,"Co-amoxiclav 500mg/100mg powder for solution for injection vials (Wockhardt UK Ltd) 10 vial","0501013K0AAAEAE","AMPP"
"911",1480611000001103,"Co-amoxiclav 500mg/125mg tablets (A A H Pharmaceuticals Ltd) 21 tablet","0501013K0AAAJAJ","AMPP"
"912",1482711000001106,"Co-amoxiclav 500mg/125mg tablets (Alliance Healthcare (Distribution) Ltd) 21 tablet","0501013K0AAAJAJ","AMPP"
"913",34679311000001100,"Co-amoxiclav 500mg/125mg tablets (Almus Pharmaceuticals Ltd) 21 tablet","0501013K0AAAJAJ","AMPP"
"914",34962911000001104,"Co-amoxiclav 500mg/125mg tablets (Bristol Laboratories Ltd) 21 tablet 3 x 7 tablets","0501013K0AAAJAJ","AMPP"
"915",32399811000001104,"Co-amoxiclav 500mg/125mg tablets (Brown & Burk UK Ltd) 21 tablet 3 x 7 tablets","0501013K0AAAJAJ","AMPP"
"916",35907411000001104,"Co-amoxiclav 500mg/125mg tablets (Consilient Health Ltd) 21 tablet","0501013K0AAAJAJ","AMPP"
"917",23828411000001108,"Co-amoxiclav 500mg/125mg tablets (DE Pharmaceuticals) 21 tablet","0501013K0AAAJAJ","AMPP"
"918",38848611000001104,"Co-amoxiclav 500mg/125mg tablets (Medihealth (Northern) Ltd) 21 tablet","0501013K0AAAJAJ","AMPP"
"919",19728611000001104,"Co-amoxiclav 500mg/125mg tablets (Medreich Plc) 21 tablet","0501013K0AAAJAJ","AMPP"
"920",19199711000001108,"Co-amoxiclav 500mg/125mg tablets (Milpharm Ltd) 21 tablet","0501013K0AAAJAJ","AMPP"
"921",36696411000001104,"Co-amoxiclav 500mg/125mg tablets (Noumed Life Sciences Ltd) 21 tablet 3 x 7 tablets","0501013K0AAAJAJ","AMPP"
"922",17886111000001100,"Co-amoxiclav 500mg/125mg tablets (Phoenix Healthcare Distribution Ltd) 21 tablet","0501013K0AAAJAJ","AMPP"
"923",1482311000001107,"Co-amoxiclav 500mg/125mg tablets (Ranbaxy (UK) Ltd) 21 tablet 3 x 7 tablets","0501013K0AAAJAJ","AMPP"
"924",6036811000001100,"Co-amoxiclav 500mg/125mg tablets (Sandoz Ltd) 21 tablet 7 x 3 tablets","0501013K0AAAJAJ","AMPP"
"925",29795211000001108,"Co-amoxiclav 500mg/125mg tablets (Sigma Pharmaceuticals Plc) 21 tablet","0501013K0AAAJAJ","AMPP"
"926",5630111000001101,"Co-amoxiclav 500mg/125mg tablets (Viatris UK Healthcare Ltd) 21 tablet","0501013K0AAAJAJ","AMPP"
"927",32400111000001108,"Co-amoxiclav 875mg/125mg tablets (Brown & Burk UK Ltd) 14 tablet 2 x 7 tablets","0501013K0AAANAN","AMPP"
"928",2239911000001109,"Distaclor 125mg/5ml oral suspension (Flynn Pharma Ltd) 100 ml","0501021A0BBABAB","AMPP"
"929",2230811000001108,"Distaclor 250mg/5ml oral suspension (Flynn Pharma Ltd) 100 ml","0501021A0BBACAC","AMPP"
"930",10860211000001102,"Distaclor 500mg capsules (Flynn Pharma Ltd) 21 capsule 3 x 7 capsules","0501021A0BBADAE","AMPP"
"931",2082811000001109,"Distaclor MR 375mg tablets (Flynn Pharma Ltd) 14 tablet 2 x 7 tablets","0501021A0BBAEAG","AMPP"
"932",3930411000001100,"Fortum 1g powder for solution for injection vials (Sandoz Ltd) 1 vial","0501021H0BBACAB","AMPP"
"933",4374811000001102,"Fortum 2g powder for solution for injection vials (Sandoz Ltd) 1 vial","0501021H0BBADAC","AMPP"
"934",4374211000001103,"Fortum 500mg powder for solution for injection vials (Sandoz Ltd) 1 vial","0501021H0BBABAA","AMPP"
"935",19359811000001104,"Levofloxacin 250mg tablets (A A H Pharmaceuticals Ltd) 10 tablet","0501120X0AAABAB","AMPP"
"936",19359711000001104,"Levofloxacin 250mg tablets (A A H Pharmaceuticals Ltd) 5 tablet","0501120X0AAABAB","AMPP"
"937",21285911000001104,"Levofloxacin 250mg tablets (Accord Healthcare Ltd) 10 tablet","0501120X0AAABAB","AMPP"
"938",21285811000001108,"Levofloxacin 250mg tablets (Accord Healthcare Ltd) 5 tablet","0501120X0AAABAB","AMPP"
"939",19358711000001104,"Levofloxacin 250mg tablets (Alliance Healthcare (Distribution) Ltd) 10 tablet","0501120X0AAABAB","AMPP"
"940",39892111000001112,"Levofloxacin 250mg tablets (Ipca Laboratories UK Ltd) 10 tablet","0501120X0AAABAB","AMPP"
"941",29673411000001104,"Levofloxacin 250mg tablets (Macleods Pharma UK Ltd) 10 tablet","0501120X0AAABAB","AMPP"
"942",40324611000001104,"Levofloxacin 250mg tablets (Medihealth (Northern) Ltd) 10 tablet","0501120X0AAABAB","AMPP"
"943",40325511000001104,"Levofloxacin 250mg tablets (Medihealth (Northern) Ltd) 5 tablet","0501120X0AAABAB","AMPP"
"944",29889911000001104,"Levofloxacin 250mg tablets (Sigma Pharmaceuticals Plc) 10 tablet","0501120X0AAABAB","AMPP"
"945",29889811000001108,"Levofloxacin 250mg tablets (Sigma Pharmaceuticals Plc) 5 tablet","0501120X0AAABAB","AMPP"
"946",38236511000001104,"Levofloxacin 500mg/100ml infusion bags (Advanz Pharma) 1 bag","0501120X0AAADAD","AMPP"
"947",35832011000001108,"Levofloxacin 500mg/100ml infusion bags (Consilient Health Ltd) 10 bag","0501120X0AAADAD","AMPP"
"948",21660711000001104,"Levofloxacin 500mg/100ml infusion bags (Pfizer Ltd) 20 bag","0501120X0AAADAD","AMPP"
"949",38745811000001104,"Levofloxacin 500mg/100ml solution for infusion bottles (Baxter Healthcare Ltd) 1 bottle","0501120X0AAAEAE","AMPP"
"950",36571211000001104,"Levofloxacin 500mg/100ml solution for infusion bottles (Fresenius Kabi Ltd) 10 bottle","0501120X0AAAEAE","AMPP"
"951",34754711000001104,"Levofloxacin 500mg/100ml solution for infusion vials (Bowmed Ibisqus Ltd) 1 vial","0501120X0AAACAC","AMPP"
"952",19360111000001104,"Levofloxacin 500mg tablets (A A H Pharmaceuticals Ltd) 10 tablet","0501120X0AAAAAA","AMPP"
"953",19360011000001104,"Levofloxacin 500mg tablets (A A H Pharmaceuticals Ltd) 5 tablet","0501120X0AAAAAA","AMPP"
"954",21286211000001104,"Levofloxacin 500mg tablets (Accord Healthcare Ltd) 10 tablet","0501120X0AAAAAA","AMPP"
"955",21286111000001108,"Levofloxacin 500mg tablets (Accord Healthcare Ltd) 5 tablet","0501120X0AAAAAA","AMPP"
"956",19359411000001100,"Levofloxacin 500mg tablets (Alliance Healthcare (Distribution) Ltd) 10 tablet","0501120X0AAAAAA","AMPP"
"957",19359311000001108,"Levofloxacin 500mg tablets (Alliance Healthcare (Distribution) Ltd) 5 tablet","0501120X0AAAAAA","AMPP"
"958",24366711000001104,"Levofloxacin 500mg tablets (DE Pharmaceuticals) 10 tablet","0501120X0AAAAAA","AMPP"
"959",37606311000001104,"Levofloxacin 500mg tablets (DE Pharmaceuticals) 5 tablet","0501120X0AAAAAA","AMPP"
"960",39892411000001104,"Levofloxacin 500mg tablets (Ipca Laboratories UK Ltd) 10 tablet","0501120X0AAAAAA","AMPP"
"961",39892311000001104,"Levofloxacin 500mg tablets (Ipca Laboratories UK Ltd) 5 tablet","0501120X0AAAAAA","AMPP"
"962",29673711000001104,"Levofloxacin 500mg tablets (Macleods Pharma UK Ltd) 10 tablet","0501120X0AAAAAA","AMPP"
"963",29673611000001108,"Levofloxacin 500mg tablets (Macleods Pharma UK Ltd) 5 tablet","0501120X0AAAAAA","AMPP"
"964",39015411000001112,"Levofloxacin 500mg tablets (Medihealth (Northern) Ltd) 10 tablet","0501120X0AAAAAA","AMPP"
"965",39015511000001104,"Levofloxacin 500mg tablets (Medihealth (Northern) Ltd) 5 tablet","0501120X0AAAAAA","AMPP"
"966",29890311000001108,"Levofloxacin 500mg tablets (Sigma Pharmaceuticals Plc) 10 tablet","0501120X0AAAAAA","AMPP"
"967",19179111000001104,"Levofloxacin 500mg tablets (Teva UK Ltd) 10 tablet","0501120X0AAAAAA","AMPP"
"968",19179011000001104,"Levofloxacin 500mg tablets (Teva UK Ltd) 5 tablet","0501120X0AAAAAA","AMPP"
"969",36571411000001104,"Moxifloxacin 400mg/250ml solution for infusion bottles (Fresenius Kabi Ltd) 10 bottle","0501120Y0AAABAB","AMPP"
"970",36882111000001104,"Moxifloxacin 400mg/250ml solution for infusion bottles (Kent Pharma (UK) Ltd) 10 bottle","0501120Y0AAABAB","AMPP"
"971",35992411000001104,"Moxifloxacin 400mg/5ml oral solution (Special Order) 1 ml","0501120Y0AAADAD","AMPP"
"972",24919411000001104,"Moxifloxacin 400mg tablets (A A H Pharmaceuticals Ltd) 5 tablet","0501120Y0AAAAAA","AMPP"
"973",24684011000001104,"Moxifloxacin 400mg tablets (Accord Healthcare Ltd) 5 tablet","0501120Y0AAAAAA","AMPP"
"974",24776011000001104,"Moxifloxacin 400mg tablets (Alliance Healthcare (Distribution) Ltd) 5 tablet","0501120Y0AAAAAA","AMPP"
"975",38618611000001104,"Moxifloxacin 400mg tablets (Brown & Burk UK Ltd) 5 tablet","0501120Y0AAAAAA","AMPP"
"976",37453411000001104,"Moxifloxacin 400mg tablets (DE Pharmaceuticals) 5 tablet","0501120Y0AAAAAA","AMPP"
"977",39049811000001104,"Moxifloxacin 400mg tablets (Medihealth (Northern) Ltd) 5 tablet","0501120Y0AAAAAA","AMPP"
"978",28697611000001104,"Moxifloxacin 400mg tablets (Rivopharm (UK) Ltd) 5 tablet","0501120Y0AAAAAA","AMPP"
"979",29927611000001100,"Moxifloxacin 400mg tablets (Sigma Pharmaceuticals Plc) 5 tablet","0501120Y0AAAAAA","AMPP"
"980",39489911000001104,"Moxifloxacin 400mg tablets (Tillomed Laboratories Ltd) 5 tablet","0501120Y0AAAAAA","AMPP"
"981",35549911000001100,"Norfloxacin 400mg tablets (Special Order) 1 tablet","0501120Q0AAAAAA","AMPP"
"982",12897411000001108,"Ofloxacin 100mg/5ml oral solution (Special Order) 1 ml","0501120P0AAADAD","AMPP"
"983",12896411000001108,"Ofloxacin 100mg/5ml oral suspension (Special Order) 1 ml","0501120P0AAADAD","AMPP"
"984",1573811000001107,"Ofloxacin 200mg tablets (A A H Pharmaceuticals Ltd) 10 tablet","0501120P0AAAAAA","AMPP"
"985",1576111000001105,"Ofloxacin 200mg tablets (Alliance Healthcare (Distribution) Ltd) 10 tablet","0501120P0AAAAAA","AMPP"
"986",16062111000001104,"Ofloxacin 200mg tablets (Bristol Laboratories Ltd) 10 tablet","0501120P0AAAAAA","AMPP"
"987",37463711000001104,"Ofloxacin 200mg tablets (DE Pharmaceuticals) 10 tablet","0501120P0AAAAAA","AMPP"
"988",39061811000001112,"Ofloxacin 200mg tablets (Medihealth (Northern) Ltd) 10 tablet","0501120P0AAAAAA","AMPP"
"989",15112211000001104,"Ofloxacin 200mg tablets (Sigma Pharmaceuticals Plc) 10 tablet","0501120P0AAAAAA","AMPP"
"990",1574411000001108,"Ofloxacin 200mg tablets (Teva UK Ltd) 10 tablet","0501120P0AAAAAA","AMPP"
"991",7815011000001109,"Ofloxacin 200mg tablets (Viatris UK Healthcare Ltd) 10 tablet","0501120P0AAAAAA","AMPP"
"992",12898611000001106,"Ofloxacin 250mg/5ml oral solution (Special Order) 1 ml","0501120P0AAAEAE","AMPP"
"993",12897911000001100,"Ofloxacin 250mg/5ml oral suspension (Special Order) 1 ml","0501120P0AAAEAE","AMPP"
"994",1578011000001108,"Ofloxacin 400mg tablets (A A H Pharmaceuticals Ltd) 5 tablet","0501120P0AAABAB","AMPP"
"995",1579911000001104,"Ofloxacin 400mg tablets (Alliance Healthcare (Distribution) Ltd) 10 tablet","0501120P0AAABAB","AMPP"
"996",1579811000001109,"Ofloxacin 400mg tablets (Alliance Healthcare (Distribution) Ltd) 5 tablet","0501120P0AAABAB","AMPP"
"997",16062311000001102,"Ofloxacin 400mg tablets (Bristol Laboratories Ltd) 5 tablet","0501120P0AAABAB","AMPP"
"998",37464211000001104,"Ofloxacin 400mg tablets (DE Pharmaceuticals) 10 tablet","0501120P0AAABAB","AMPP"
"999",37464011000001104,"Ofloxacin 400mg tablets (DE Pharmaceuticals) 5 tablet","0501120P0AAABAB","AMPP"
"1000",39062211000001104,"Ofloxacin 400mg tablets (Medihealth (Northern) Ltd) 5 tablet","0501120P0AAABAB","AMPP"
"1001",1578411000001104,"Ofloxacin 400mg tablets (Teva UK Ltd) 5 tablet","0501120P0AAABAB","AMPP"
"1002",4818211000001101,"Ofloxacin 400mg tablets (Viatris UK Healthcare Ltd) 10 tablet","0501120P0AAABAB","AMPP"
"1003",33599511000001104,"Ofloxacin 400mg tablets (Viatris UK Healthcare Ltd) 5 tablet","0501120P0AAABAB","AMPP"
"1004",32507411000001104,"Quinsair 240mg nebuliser solution ampoules (Chiesi Ltd) 56 ampoule 14 x 4 ampoules","0501120X0BDAAAF","AMPP"
"1005",39849611000001104,"Quinsair 240mg nebuliser solution ampoules (Chiesi Ltd) 8 ampoule 2 x 4 ampoules","0501120X0BDAAAF","AMPP"
"1006",3979011000001104,"Rocephin 1g powder for solution for injection vials (Roche Products Ltd) 1 vial","0501021G0BBABAC","AMPP"
"1007",4404811000001101,"Rocephin 250mg powder for solution for injection vials (Roche Products Ltd) 1 vial","0501021G0BBAAAB","AMPP"
"1008",4406711000001100,"Rocephin 2g powder for solution for injection vials (Roche Products Ltd) 1 vial","0501021G0BBACAD","AMPP"
"1009",1576211000001104,"Suprax 200mg tablets (Sanofi) 7 tablet","0501021C0BBAAAA","AMPP"
"1010",4530511000001109,"Zinacef 1.5g powder for solution for injection vials (Sandoz Ltd) 1 vial","0501021J0BBACAC","AMPP"
"1011",4740311000001103,"Zinacef 250mg powder for solution for injection vials (Sandoz Ltd) 5 vial","0501021J0BBAAAA","AMPP"
"1012",3939411000001105,"Zinacef 750mg powder for solution for injection vials (Sandoz Ltd) 5 vial","0501021J0BBABAB","AMPP"
"1013",2227111000001103,"Zinnat 125mg/5ml oral suspension (Sandoz Ltd) 70 ml","0501021K0BBACAC","AMPP"
"1014",2228211000001108,"Zinnat 125mg tablets (Sandoz Ltd) 14 tablet 2 x 7 tablets","0501021K0BBAAAA","AMPP"
"1015",2228011000001103,"Zinnat 250mg tablets (Sandoz Ltd) 14 tablet 2 x 7 tablets","0501021K0BBABAB","AMPP"
